,Dates,h500,slp,h850,q850,qv10m,t2m,t2mdew,tqv,u850,v850,u10m,v10m
18,19800119,5545.16015625,101884.03125,1450.80603027,0.00241031032056,0.00354205071926,275.050872803,272.703979492,10.6247854233,7.59175348282,-9.25162315369,3.46915364265,-3.76880764961
19,19800120,5532.46240234,102179.820312,1462.74206543,0.00100675574504,0.00297569739632,273.609100342,270.50869751,6.55319643021,10.7272949219,-10.5253639221,4.15019750595,-2.99779200554
20,19800121,5414.40917969,101849.320312,1421.5423584,0.00106328725815,0.00247992272489,271.993682861,268.267120361,5.21581220627,12.0290298462,-7.41213083267,4.43124628067,-1.91121923923
21,19800122,5467.55322266,101220.15625,1399.18115234,0.0025324751623,0.00353057752363,273.543884277,272.121795654,11.3619155884,14.5226945877,5.20024824142,1.85823667049,2.78856945038
22,19800123,5369.24804688,99867.2578125,1290.11901855,0.00238658231683,0.00380242918618,275.146728516,273.189880371,12.9029579163,11.1751317978,-0.718938350677,3.76246809959,-0.634372591972
23,19800124,5162.14648438,100299.625,1272.00537109,0.000904608459678,0.00149422185495,268.449676514,262.36605835,3.69076991081,16.1566429138,-4.28005886078,7.94362401962,-1.75500583649
24,19800125,5326.67871094,100293.335938,1304.13342285,0.00260780309327,0.00252903182991,271.040405273,268.237823486,9.17776012421,17.226442337,1.47631847858,0.826750576496,-0.776848375797
25,19800126,5429.35986328,101423.601562,1392.46826172,0.000910864502657,0.00267691817135,271.9894104,268.923339844,5.36227273941,14.4194688797,-6.74573135376,3.51749610901,-2.44472622871
26,19800127,5496.19384766,102038.914062,1438.7779541,0.000831406970974,0.00219065928832,269.879394531,266.81918335,7.27075338364,7.68884706497,-4.48080682755,0.659937262535,-2.21661448479
27,19800128,5476.19140625,101798.875,1426.74719238,0.00176336115692,0.00243867258541,271.579620361,268.265197754,8.6452331543,11.0799608231,-3.31187319756,2.92329955101,-1.87766313553
28,19800129,5482.24853516,102057.304688,1429.93017578,0.00130007218104,0.00216467143036,269.837036133,266.614105225,7.99275445938,10.9975090027,-2.87799572945,2.60866928101,-2.26156163216
29,19800130,5415.61181641,102470.90625,1437.71350098,0.000573812110815,0.00169971340802,267.907684326,263.845123291,3.8246576786,7.79179191589,-11.5682001114,4.66234588623,-3.91010761261
30,19800131,5369.08007812,101937.46875,1395.62072754,0.00089404406026,0.00157496333122,266.579803467,262.963470459,6.06768369675,4.38377428055,-5.40891838074,1.67974090576,-4.29062414169
31,19800201,5239.43603516,101667.71875,1363.61999512,0.000513944367412,0.00123310799245,265.0105896,260.334350586,3.35554480553,3.93850803375,-14.7857847214,4.00854539871,-6.78967094421
32,19800202,5265.33789062,102020.445312,1396.13122559,0.000713201065082,0.00129079073668,265.74319458,260.902740479,3.16063284874,5.19529008865,-13.5324783325,5.43095779419,-5.74292516708
33,19800203,5309.64794922,102322.460938,1423.98547363,0.000702647957951,0.00144607701804,266.196289062,262.025695801,2.88221621513,8.83597946167,-9.86382961273,5.14103841782,-3.60726952553
34,19800204,5339.07080078,102250.195312,1427.91345215,0.00134396355134,0.00178638251964,267.161682129,264.329345703,5.07383155823,4.20058822632,-5.85556077957,2.80848956108,-2.97739219666
35,19800205,5385.17236328,102509.914062,1451.22619629,0.00115732103586,0.00174861273263,267.082122803,264.143951416,4.1314997673,4.96988105774,-9.24425792694,2.67774558067,-3.38232970238
36,19800206,5429.10107422,102453.039062,1455.41210938,0.00113594846334,0.00196424662136,267.459075928,265.239593506,6.2402381897,0.530988276005,0.823914468288,-2.07061505318,-3.07879638672
37,19800207,5367.90820312,101766.789062,1411.71032715,0.00169986428227,0.00236632395536,270.690155029,267.553344727,7.53157663345,-3.28666043282,-9.80595779419,0.577118813992,-7.01161527634
38,19800208,5477.02587891,102619.851562,1476.37121582,0.000656952324789,0.00216149655171,270.092498779,266.650970459,4.29900169373,3.63443446159,-9.6005859375,3.66138076782,-4.18359661102
39,19800209,5492.42333984,102400.914062,1457.03942871,0.000793838407844,0.00229792390019,270.469360352,267.37701416,7.862180233,5.81997919083,-2.40024399757,0.96359950304,-1.59327971935
40,19800210,5345.49560547,101282.4375,1367.15783691,0.00145759491716,0.00241930619814,270.807281494,267.784240723,6.99441671371,2.80760741234,-6.86623954773,1.31075763702,-3.78107190132
41,19800211,5386.71484375,101630.039062,1397.36914062,0.000877298240084,0.00207628146745,269.090301514,265.961639404,5.35298585892,7.86276197433,-0.878739058971,1.97464835644,-0.214459359646
42,19800212,5326.3828125,101528.0625,1391.14147949,0.00151020882186,0.00245177652687,271.875213623,267.833343506,5.22871589661,10.8097839355,-4.19340705872,4.77849960327,-1.05672609806
43,19800213,5449.89160156,102669.335938,1471.29333496,0.000859464053065,0.00204121088609,269.407165527,266.047637939,4.008934021,6.21239995956,-3.86130595207,3.26849246025,-1.2715638876
44,19800214,5520.92724609,102556.460938,1491.5267334,0.00132332369685,0.00266741565429,272.164093018,269.091522217,7.20349740982,12.0961494446,-3.84696960449,3.79006552696,1.56092834473
45,19800215,5519.99853516,102171.34375,1460.08837891,0.00240431516431,0.00286570563912,273.263519287,270.099609375,9.91969108582,12.5737876892,-3.04454731941,0.728773772717,-1.50288677216
46,19800216,5439.02978516,100321.414062,1329.55859375,0.00374068762176,0.00391995254904,274.800750732,273.476776123,16.6193981171,14.9503831863,7.85816144943,1.22094488144,2.12136888504
47,19800217,5276.91748047,101125.789062,1338.82507324,0.000840496562887,0.00176573602948,269.151702881,264.192901611,3.0975754261,8.02078723907,-11.1902971268,4.85404825211,-5.169485569
48,19800218,5404.42285156,102333.789062,1433.4276123,0.000570365926251,0.00169116083998,267.113128662,263.776580811,3.32858014107,10.0701036453,-2.99514222145,3.7164413929,-0.530647099018
49,19800219,5563.91455078,102505.007812,1493.08679199,0.00056504632812,0.0025297566317,271.335784912,268.505767822,4.73933029175,7.43061685562,3.66679501534,1.73796975613,3.23408198357
50,19800220,5553.00537109,101664.023438,1450.9161377,0.00193812942598,0.00370065309107,275.842926025,272.972595215,8.18493652344,7.71571493149,1.17244827747,-0.734544098377,0.684738337994
51,19800221,5540.18994141,101203.78125,1423.35119629,0.00347982835956,0.00473674526438,277.182403564,276.373168945,13.7358064651,6.35978460312,-2.90817189217,1.80288183689,-0.409832805395
52,19800222,5592.60498047,101505.8125,1443.97167969,0.00467712013051,0.00480782613158,276.475250244,276.362030029,17.237953186,6.45810556412,4.88030052185,-3.49050402641,0.075876891613
53,19800223,5544.4296875,101034.101562,1416.87597656,0.00402529584244,0.00514687178656,279.272125244,277.644104004,14.1500349045,14.2152719498,-0.218805715442,2.88693976402,-0.59395390749
54,19800224,5500.8515625,101454.617188,1433.46289062,0.00333078135736,0.00456804456189,278.397247314,276.094573975,11.5780191422,11.0536680222,-1.95862615108,2.48349404335,-0.358198523521
55,19800225,5446.54541016,101442.0,1414.80822754,0.00234016333707,0.00350106251426,274.549438477,272.483978271,10.0936698914,5.92343521118,0.0840267837048,-0.772493779659,-1.91911327839
56,19800226,5278.18798828,101063.0,1357.88000488,0.0013224153081,0.00236098072492,271.40914917,267.232208252,4.71133947372,-0.492323279381,-11.6798410416,1.19409132004,-6.54353475571
57,19800227,5330.02587891,101610.273438,1384.24133301,0.000977335381322,0.00189599907026,270.505737305,264.978210449,5.51465463638,12.6581850052,0.616530895233,2.92491936684,1.77470695972
58,19800228,5273.73388672,101153.601562,1350.21838379,0.00106005568523,0.00205657817423,270.775634766,265.980834961,5.0748000145,11.4533910751,-4.24257135391,3.96334648132,-1.99865686893
59,19800229,5285.28808594,101794.429688,1376.12341309,0.000822247297037,0.00146628823131,266.482818604,261.829620361,3.11407780647,10.0930099487,-9.02839374542,3.48286509514,-5.18092298508
60,19801201,5651.90625,101780.96875,1484.75939941,0.00330356857739,0.00481144664809,280.069061279,276.766815186,14.6761426926,16.0985221863,0.743635654449,3.48518538475,3.48882961273
61,19801202,5649.38037109,101599.226562,1488.73034668,0.00367939821444,0.0058491951786,282.243835449,279.464019775,15.686504364,10.0212631226,8.60327625275,0.701241195202,5.06087446213
62,19801203,5449.54101562,101495.914062,1412.01623535,0.0016664871946,0.00294436723925,277.042480469,268.821014404,7.78221845627,21.314661026,-12.6682739258,10.2851800919,-2.88060879707
63,19801204,5586.14990234,102784.523438,1503.34997559,0.000864297675434,0.00153102038894,271.06161499,262.70703125,5.72148084641,9.2438993454,-18.6208343506,5.29153680801,-5.56149291992
64,19801205,5612.78125,102527.289062,1493.77636719,0.00125724088866,0.00175494188443,271.053405762,264.146697998,4.75658273697,8.10729122162,-13.8713684082,3.35679602623,-4.00299263
65,19801206,5658.41796875,102355.648438,1501.5201416,0.0015106605133,0.00207898300141,272.218261719,266.115814209,6.07451248169,5.450340271,-13.9924669266,2.25049233437,-3.27575874329
66,19801207,5703.95166016,102369.585938,1528.09082031,0.00554913328961,0.00307133141905,275.44833374,270.814178467,17.4962329865,7.07655334473,-7.8468132019,1.06789124012,-1.09047222137
67,19801208,5714.86572266,101823.625,1508.77893066,0.00552302971482,0.00610502995551,280.32800293,279.705718994,22.4908599854,12.2586641312,-1.91797494888,2.67245674133,1.77839910984
68,19801209,5668.28955078,101192.820312,1447.53356934,0.00573943788186,0.00612150738016,282.261260986,279.796417236,25.0253295898,17.8540534973,2.58784127235,1.32092523575,0.485474675894
69,19801210,5560.61474609,101278.09375,1418.9888916,0.00390847353265,0.00441855797544,278.311126709,275.274810791,13.1784095764,14.7076263428,-1.68892288208,2.55714058876,-1.57405281067
70,19801211,5446.04833984,101991.148438,1433.22619629,0.00115327339154,0.00229130219668,272.954193115,266.846313477,6.34208488464,11.4287519455,-6.19502401352,3.22409319878,-2.33680224419
71,19801212,5463.59814453,102100.9375,1446.75744629,0.00217319070362,0.00258798920549,272.85055542,268.488555908,9.49143695831,13.7225027084,0.459994673729,1.91636407375,1.54373216629
72,19801213,5553.85400391,101211.3125,1427.14404297,0.00235938816331,0.00449766451493,278.333068848,275.695526123,10.5131835938,17.5000514984,-0.100694514811,4.25039100647,2.27380871773
73,19801214,5434.7578125,101570.59375,1410.50195312,0.00118822383229,0.00256109563634,273.752563477,268.303497314,5.0280175209,18.7303981781,-4.72099876404,5.99565505981,-0.923802137375
74,19801215,5446.52148438,102267.34375,1444.25878906,0.000938310928177,0.00164463976398,269.339996338,263.319335938,5.64667844772,10.831325531,0.547129571438,-0.329707503319,-1.02780199051
75,19801216,5436.68896484,101121.84375,1394.40686035,0.0030070412904,0.00431757466868,275.088378906,274.889282227,14.4310426712,4.11526012421,4.51973724365,-1.98284375668,-1.07154238224
76,19801217,5401.64990234,101395.75,1386.70275879,0.00150201458018,0.00226382073015,270.435424805,266.389099121,6.33282995224,5.79056024551,-5.6251578331,1.71148252487,-4.90195226669
77,19801218,5540.70166016,101625.398438,1421.58007812,0.00148813519627,0.00229592015967,271.609588623,266.805969238,7.93859481812,12.8563919067,0.740184605122,2.93642306328,2.16269850731
78,19801219,5561.34228516,101692.664062,1436.40319824,0.00280987494625,0.00327744637616,274.376617432,270.929779053,12.8996391296,15.4565439224,0.585514008999,3.96997332573,-1.20360469818
79,19801220,5465.04443359,103245.976562,1477.39794922,0.000532108300831,0.00103682768531,266.365081787,258.615875244,2.57773995399,6.82772302628,-7.44175100327,2.0065279007,-5.26913118362
80,19801221,5467.86865234,103793.78125,1523.04919434,0.000374536815798,0.00119665043894,265.322113037,260.072906494,2.58553981781,5.58234643936,-7.75335073471,2.95291233063,-2.78791809082
81,19801222,5558.81884766,103855.71875,1549.99157715,0.000218023196794,0.00134934007656,266.254180908,261.404418945,5.21948289871,7.4944062233,0.366557627916,0.107129432261,-0.990167140961
82,19801223,5608.79541016,102697.164062,1508.16174316,0.0027651663404,0.00274221994914,270.876251221,269.122497559,13.6100034714,12.0973062515,7.44484853745,-0.107410304248,-0.321648389101
83,19801224,5564.95849609,101453.59375,1416.5111084,0.00335604581051,0.00316154933535,271.206695557,270.586761475,13.574511528,11.4137191772,4.61861085892,1.59563887119,0.918541908264
84,19801225,5324.21582031,102203.632812,1390.14807129,0.000708916224539,0.00125880294945,262.93258667,258.095336914,3.68954348564,9.14218902588,-15.7134475708,5.25695753098,-7.35592651367
85,19801226,5427.23193359,103218.523438,1477.91711426,0.000507967255544,0.00099114945624,262.811157227,257.990478516,3.10708427429,7.24575424194,0.313585668802,1.29094314575,0.562250077724
86,19801227,5533.08251953,103302.320312,1528.26806641,0.00106667110231,0.00153444393072,267.044891357,262.455718994,7.01471090317,3.8692252636,4.70756292343,-2.14659690857,-3.06147551537
87,19801228,5662.42578125,103146.679688,1564.61022949,0.00364040560089,0.00370015320368,273.72946167,272.493041992,14.106552124,-5.49699258804,7.63059663773,-4.46002721786,-4.64083099365
88,19801229,5625.375,101863.273438,1483.4810791,0.00232191267423,0.00453162332997,276.062255859,275.709899902,14.3195466995,-12.3940114975,-4.31223535538,-3.08425426483,-5.55351209641
89,19801230,5491.2421875,101069.1875,1398.63293457,0.0023975004442,0.00366756995209,275.334960938,272.748809814,12.0357971191,-1.12208735943,-12.4130096436,0.875413119793,-5.97157812119
90,19801231,5438.46728516,101669.273438,1406.82519531,0.000526981137227,0.00130148872267,268.013916016,260.750762939,4.0548081398,6.07159662247,-5.49485445023,-0.504507243633,-3.6961786747
91,19810101,5375.27685547,101495.507812,1392.55725098,0.00265622884035,0.00186385668349,269.444976807,264.362701416,8.93141078949,5.76812696457,5.47084474564,-1.0822956562,-1.42448937893
92,19810102,5313.21142578,101099.898438,1362.12963867,0.0018618585309,0.00247031613253,271.407043457,267.595306396,6.68778753281,13.2982330322,-3.28617668152,5.57837057114,-1.17383754253
93,19810103,5381.44384766,101692.46875,1391.26818848,0.00139912369195,0.00189787615091,268.709960938,264.460479736,6.94828653336,17.41223526,0.474178791046,3.05561137199,0.874486148357
94,19810104,5253.51904297,101841.648438,1364.44470215,0.000683952122927,0.00113865581807,263.765838623,258.224853516,3.08080220222,12.6430511475,-7.01586151123,4.7859249115,-5.28333711624
95,19810105,5348.58056641,102572.664062,1439.82019043,0.000819900538772,0.00131858105306,264.078582764,260.53036499,3.6325442791,6.84389829636,-17.0362854004,5.0236415863,-3.31505393982
96,19810106,5479.43310547,102336.4375,1449.99475098,0.000736006069928,0.00175827031489,266.174041748,263.787017822,6.95497274399,10.9903154373,1.84696614742,2.44039177895,1.33113706112
97,19810107,5354.37060547,100655.59375,1336.96496582,0.00232413969934,0.00301472470164,272.816375732,270.031280518,10.1939249039,15.7122468948,4.50953483582,5.00509023666,2.21391582489
98,19810108,5327.12353516,101908.8125,1377.19836426,0.000496456283145,0.00110782345291,264.291412354,259.04977417,2.63323974609,11.2567548752,-9.90186309814,5.64401626587,-3.40645861626
99,19810109,5407.21679688,102547.648438,1434.51721191,0.000794258492533,0.00104585464578,262.998535156,258.465423584,4.81532907486,6.25578451157,0.671931445599,-0.692875146866,-1.45423042774
100,19810110,5332.76123047,102290.976562,1421.5390625,0.00115095626097,0.00134205725044,265.598052979,261.105560303,4.55304861069,7.93245697021,-7.08546304703,2.26538157463,-4.46200990677
101,19810111,5257.16845703,102401.445312,1406.85900879,0.000596640107688,0.00109846470878,263.586456299,258.954498291,2.58677864075,11.6362943649,-8.46321964264,5.31557416916,-2.13371253014
102,19810112,5226.38671875,102557.5,1406.64465332,0.000396899500629,0.000855109654367,260.12399292,256.136932373,2.03020167351,5.3070435524,-6.16107940674,1.94351303577,-4.20174694061
103,19810113,5277.39404297,102122.820312,1384.38806152,0.00044784869533,0.000945997715462,259.885345459,257.114898682,2.88423156738,5.13605308533,-5.52247858047,2.01868605614,-2.27812361717
104,19810114,5343.30419922,101734.117188,1396.92150879,0.00178092345595,0.00180341489613,267.101531982,263.848937988,6.5913567543,6.56758642197,2.6919529438,-0.0271604061127,0.955897033215
105,19810115,5409.67529297,101673.507812,1418.23474121,0.00238100951537,0.00277940719388,269.690582275,268.937866211,9.48764705658,2.02142190933,1.66450440884,-2.68531870842,-2.67735648155
106,19810116,5443.30224609,102003.382812,1436.25378418,0.00214879331179,0.00261910748668,270.1121521,268.413848877,8.09024524689,3.94884514809,1.0746332407,0.159474864602,-0.637424826622
107,19810117,5254.25195312,101635.414062,1379.98815918,0.00139706896152,0.00191848317627,267.918670654,264.611175537,4.90910243988,5.42799520493,-8.618683815,5.27702045441,-5.23569631577
108,19810118,5337.51806641,101610.5,1368.11560059,0.000953890616074,0.00145902985241,265.224639893,261.570648193,4.14006853104,7.49180221558,-12.060505867,4.74172449112,-3.19344902039
109,19810119,5510.02929688,101310.65625,1405.82849121,0.00156162318308,0.00255490140989,269.915252686,267.985076904,6.65029716492,10.0466766357,-12.2994585037,5.23098278046,-0.520968019962
110,19810120,5542.80419922,101476.085938,1433.16259766,0.00222312589176,0.00324027426541,273.803436279,271.321502686,10.3244285583,9.15775966644,-5.3467373848,2.58290505409,-0.983774185181
111,19810121,5534.5078125,101801.867188,1439.27539062,0.00223279278725,0.00264814053662,272.109405518,268.80166626,12.1741285324,0.752741277218,-1.78178751469,-2.52298736572,-2.90428185463
112,19810122,5479.30859375,101108.773438,1389.11462402,0.000982122146524,0.00253963307478,270.456085205,267.635772705,5.83380556107,8.52334594727,-1.8016462326,2.72177767754,-0.377200216055
113,19810123,5373.51318359,100721.164062,1344.72814941,0.00189890898764,0.0028964697849,273.07901001,269.800048828,6.60648727417,8.26170349121,-6.94100046158,4.08043432236,-1.78164672852
114,19810124,5387.75878906,100999.335938,1361.89770508,0.00174800481182,0.00281026330777,273.141937256,269.464904785,5.9083943367,7.93959569931,-6.61947441101,4.05115365982,-1.9772143364
115,19810125,5545.55810547,101729.960938,1425.05334473,0.000969606917351,0.00265936623327,271.919342041,268.86026001,6.84469461441,7.44266748428,-7.39815330505,0.900233983994,-0.533650159836
116,19810126,5602.59033203,101171.007812,1423.0670166,0.00306950323284,0.00396533077583,275.259918213,273.77456665,14.2225532532,11.7533731461,5.0500164032,1.82485640049,5.11841726303
117,19810127,5483.74609375,100653.375,1379.63671875,0.00232239812613,0.00426086084917,276.857818604,274.858306885,11.580406189,15.0617628098,1.6232843399,3.80402159691,0.494511604309
118,19810128,5420.29248047,101133.898438,1392.50524902,0.0021179902833,0.00303452461958,275.123748779,270.472137451,8.09575748444,8.1331243515,-2.47868227959,1.36871373653,-2.18196368217
119,19810129,5341.58935547,101547.445312,1407.04589844,0.00174910726491,0.00244315364398,273.168060303,267.681121826,5.47903966904,11.5638017654,-2.5004222393,4.78194093704,-0.363919347525
120,19810130,5347.10986328,102690.882812,1454.72167969,0.000835531332996,0.00145657768007,268.951446533,262.072357178,3.03022837639,5.864112854,-8.72216129303,2.91912722588,-5.10360527039
121,19810131,5485.05224609,103028.960938,1494.60095215,0.000349934649421,0.00138688611332,267.631347656,261.712371826,2.72573852539,1.70476853848,-9.61757183075,2.0278980732,-4.07839107513
122,19810201,5623.9921875,102721.085938,1512.53857422,0.000584946887102,0.00219722278416,271.3309021,265.993255615,5.21317577362,5.36660003662,10.6161994934,0.495593518019,4.18843984604
123,19810202,5550.76025391,100697.351562,1387.5670166,0.0053083547391,0.00575716048479,280.319610596,278.389160156,21.7869358063,14.6746778488,23.5125522614,2.97561764717,8.34898853302
124,19810203,5274.33154297,101911.398438,1389.39880371,0.000743646931369,0.00122590642422,267.764801025,259.928863525,2.37086677551,14.6078109741,-2.00937128067,7.29277420044,-2.52613139153
125,19810204,5247.47119141,102373.976562,1411.1998291,0.000688719563186,0.001095530577,265.028167725,259.138946533,2.77483296394,13.2226839066,0.232997655869,3.30041193962,-0.281642764807
126,19810205,5293.90820312,102857.898438,1442.7689209,0.000510597310495,0.00101943325717,264.35144043,258.191772461,2.466578722,11.9426813126,-7.58279037476,4.98954057693,-3.31043553352
127,19810206,5431.18994141,102756.976562,1478.78381348,0.000919391226489,0.00167249829974,267.708648682,263.008789062,4.78286838531,11.6164960861,5.69516372681,2.30130791664,3.93013453484
128,19810207,5487.97607422,102282.0625,1468.72497559,0.00186684250366,0.0028713720385,271.876831055,269.747314453,6.72129249573,9.99070167542,4.17542791367,0.580077826977,1.33044397831
129,19810208,5455.38916016,100842.125,1377.70373535,0.00315050384961,0.00435907579958,275.25213623,275.06729126,13.9632444382,8.08058643341,6.71225881577,0.136532112956,1.54855906963
130,19810209,5349.02294922,101753.054688,1395.6751709,0.000743814569432,0.00179639889393,270.156768799,264.138946533,3.70249938965,15.8511171341,-6.12101125717,7.44710302353,-2.05712103844
131,19810210,5601.57568359,103127.289062,1535.74157715,0.00125826930162,0.00266820634715,273.007049561,268.711364746,8.61526966095,6.11916542053,8.85891246796,-1.91126596928,4.08820581436
132,19810211,5680.11767578,101522.054688,1483.59228516,0.00732565158978,0.00797958206385,284.36831665,283.718688965,30.1302032471,7.65673685074,31.1299152374,-3.28780555725,12.4429702759
133,19810212,5602.91210938,103263.335938,1505.81481934,0.00115998007823,0.00175891118124,270.072418213,262.824493408,4.76516866684,15.3446464539,-2.41975045204,7.40369796753,-3.87785983086
134,19810213,5688.16943359,104902.5,1635.76660156,0.000718554016203,0.00135471392423,268.831268311,261.862884521,4.8647441864,6.62205886841,-2.22767043114,-1.59811842442,-3.11121630669
135,19810214,5682.80322266,104398.101562,1635.0670166,0.000763379270211,0.0019238361856,270.620117188,265.539672852,6.23669290543,5.40469741821,-2.13210773468,-0.17289955914,-0.79501837492
136,19810215,5698.80273438,103970.710938,1617.69592285,0.00152879708912,0.00270718033426,273.897460938,269.450286865,8.41945457458,3.65206217766,-3.76451873779,-1.56281960011,-1.32368218899
137,19810216,5721.63037109,103500.5625,1600.171875,0.00129718531389,0.00415735458955,276.41104126,274.853546143,8.42179298401,6.84881591797,3.97243499756,-0.262271791697,3.13730978966
138,19810217,5708.9140625,102840.070312,1569.6875,0.00434663286433,0.00539996987209,278.445037842,278.272888184,18.7654724121,10.1372747421,3.12723517418,2.33102798462,3.72760128975
139,19810218,5722.3828125,102581.539062,1565.69372559,0.0058564725332,0.00658279657364,281.86227417,281.149291992,20.5404567719,7.13260269165,2.51132416725,2.0919444561,2.1729080677
140,19810219,5687.07617188,102129.78125,1531.1640625,0.00547133991495,0.00726922787726,282.799407959,282.506195068,22.7205867767,2.85884308815,8.91749858856,-0.453486531973,4.5077290535
141,19810220,5537.44384766,100308.226562,1376.7467041,0.00665641808882,0.0077210678719,283.938110352,283.291534424,27.1975231171,-1.42395722866,12.2361154556,-2.31222033501,4.3979382515
142,19810221,5481.06835938,100283.382812,1362.40808105,0.00502143334597,0.0064989826642,281.454162598,280.532623291,19.0778579712,-6.76660919189,-2.98771452904,-1.94793498516,-3.01417469978
143,19810222,5679.64453125,101463.1875,1469.32226562,0.00612819893286,0.00673761731014,283.532623291,281.562683105,21.3258991241,-12.2793092728,1.54070425034,-6.83865213394,-2.86694931984
144,19810223,5650.87060547,101259.90625,1452.54199219,0.00644506001845,0.00653724977747,281.707183838,280.8777771,23.0786190033,-3.34252715111,15.1705579758,-6.65732622147,2.97970414162
145,19810224,5453.88427734,100519.351562,1374.82409668,0.00359526206739,0.00587562099099,281.561767578,279.314605713,14.2805356979,5.52576494217,5.28563261032,2.00004863739,1.96186339855
146,19810225,5361.66552734,100823.0,1370.31140137,0.0022210769821,0.00348451081663,277.582580566,272.187530518,7.91299438477,11.4213666916,-9.54412460327,7.12946462631,-3.64046931267
147,19810226,5473.6640625,101123.929688,1394.51220703,0.00327938073315,0.00379719096236,276.903106689,273.389312744,13.7540407181,0.899356782436,-21.5310001373,6.19909524918,-7.53200292587
148,19810227,5561.72998047,101935.523438,1463.31604004,0.00153373356443,0.0031363312155,276.969665527,271.246612549,8.62152671814,-2.20828437805,-14.0108556747,2.72386670113,-6.51334142685
149,19810228,5607.87158203,101608.398438,1462.28356934,0.00235702679493,0.00356096518226,275.115447998,272.255279541,12.8888788223,9.74603557587,-1.11388742924,0.156815066934,0.57712072134
150,19811201,5638.6171875,102039.179688,1461.921875,0.00254782126285,0.00309913535602,272.104797363,270.03125,14.474612236,4.58750391006,7.42580604553,-1.81900060177,0.865689456463
151,19811202,5611.49072266,100605.789062,1405.3314209,0.00605414947495,0.00773638719693,284.135467529,283.078338623,26.3137664795,12.943145752,13.1173734665,2.26134347916,5.16089105606
152,19811203,5479.98486328,101172.46875,1405.40222168,0.00333290081471,0.00424942700192,276.994781494,274.972625732,11.2758836746,6.75633478165,-1.05004823208,1.62508738041,-2.94601416588
